Gene_ID	SUPeR-seqpool-split1	SUPeR-seqpool-split2	SUPeR-seqpool-split4	SUPeR-seqpool-split3	SUPeR-seqpool-split6	SUPeR-seqpool-split5	SUPeR-seqpool-split8	SUPeR-seqpool-split7	SUPeR-seqpool-split9	SUPeR-seqpool-split10
ENSG00000254044.1	0.146896	1.24798	1.26931E-09	6.00686	5.66419E-05	0.0503831	2.98887E-08	0.054019	3.78721	0.231277
ENSG00000250293.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251620.1	1.10087E-22	0	0	0	1.19978E-07	0.000412557	0.000105888	6.18728E-05	0	0.00106985
ENSG00000271995.1	0	0	0	0	0	0	0	0	0	0
ENSG00000242697.2	0	0	0.423523	0.246672	0.176459	0.11069	0.718607	0	0.141582	0.321692
ENSG00000214904.5	0	0	0	0	0	0	0	0	0	0
ENSG00000138813.5	0	0	0	0	0	0	0	0	0	0
ENSG00000250300.1	0.00550226	0	0.00469747	0	0	0.00160874	0.00437423	0	0	0.00562261
ENSG00000196344.7	0.0144275	0.00491367	0.000911712	0.00213969	0	0	0.00088882	0	0	0
ENSG00000248713.1	0	0	0	0	0	0	0	0	0	0
ENSG00000070190.8	0.005983	0	0	0	0	0	0	0	0	0
ENSG00000184305.10	0.00742761	0.0583814	0.000360376	0.000733753	0.0102765	0.00062486	0.000842707	0.000716849	0.000828125	0.0013999
ENSG00000252087.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251401.2	0	0	0	0	0	0	0	0	0	0
ENSG00000187653.10	5.93537	0	1.2331	0.465749	10.2704	0	5.44046	25.6171	21.0095	0
ENSG00000248984.1	0.0276208	0	0	0	0	0	0	0	0	0
ENSG00000249049.1	0	0	0	0	0	0	0	0	0	0
ENSG00000246090.2	0.00845678	0	7.65614E-10	0.000292716	0.000590175	1.08975E-09	0.000333501	5.77944E-05	0.000407207	0
ENSG00000198099.4	5.67096E-08	0	0.000288367	0	0	0.000408025	0	0.000273656	0	0
ENSG00000249065.2	0	0	0	0	0	0	0	0	0	0
ENSG00000172955.13	0	0	0	0	0	0	0	0	0	0
ENSG00000187758.3	0.00263839	0	0	0	0	0	0	0	0	0
ENSG00000109270.8	68.9331	137.336	35.8345	71.9763	258.706	33.6976	21.066	65.6916	0.480708	0.272595
ENSG00000164031.12	34.536	0	2.70529	4.6557	6.28363	3.24402	0.244477	0.115439	16.4485	0
ENSG00000145331.9	3.64035	1.88336	0	0	0	0	40.4793	0	0	19.2093
ENSG00000248676.1	7.0113E-32	0	0	0	0	0	0	0	0	0
ENSG00000138823.8	0.0158797	0	0.000529484	0	0	0	0	0	0	0
ENSG00000138821.8	0.164135	0	11.1569	0.82351	24.1549	10.4409	0.02138	0.325454	9.11341	0.00108476
ENSG00000241144.2	0	0	0	0	0	0	0	0	0	0
ENSG00000248161.1	0	0	0	0	0	0	0	0	0	32.8541
ENSG00000251572.2	0	0	0	0	0	0	0	0	0	0
ENSG00000260651.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138814.12	0.00688868	6.59055	4.90545	8.01483	0.0286543	11.8459	2.52075	16.2577	2.5711	4.34911
ENSG00000221265.1	0	0	0	0	0	0	0	0	0	0
ENSG00000254531.1	0	0	0	0	4.50888	0	0	14.3547	0	81.96
ENSG00000109320.7	1.82248	0	6.26501	0	0.028076	7.96274	0	19.8356	2.83613	0
ENSG00000238553.1	0	0	0	0	0	0	0	0	0	0
ENSG00000164035.5	0.119951	0	2.18508E-05	0	0	0.000285578	0	3.96304E-05	0.0001546	0
ENSG00000250223.1	0.00506238	0	0	0	0	0	0	0	0	0
ENSG00000251219.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251636.1	0	0	0	0	0	0	0	0	0	0
ENSG00000153064.7	0.00674384	2.29496E-05	0.000205231	0.000112408	0	2.60778E-05	0.000237121	0.000258774	0.000390943	4.19308E-05
ENSG00000199529.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251149.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251309.1	0.0012524	0	0	0	0	0	0	0	0	0
ENSG00000109323.4	12.6655	49.2637	18.4497	0.00115374	0.313827	3.5202	23.5483	8.44292	0.508023	0
ENSG00000230069.3	0	0	0	0	0	0	0	0	0	0
ENSG00000248971.2	0	0	0	0	0	0	0	0	0	0
ENSG00000241981.2	0	0	0	0	0	0	0	0	0	0
ENSG00000224207.2	0	0	0	0	0	0	0	0	0	0
ENSG00000251288.2	0	0	0	0	0	0	0	0	0	0
ENSG00000138778.7	0.143488	1.97274	0.108786	12.2208	24.5793	9.48112	4.46602	37.1762	0.0216064	6.58798
ENSG00000248740.1	0.00603731	0	0	0	0	0	0.00189454	0	0.000876369	0
ENSG00000145354.5	75.1217	93.3833	137.133	105.069	144.551	96.5903	106.411	92.1706	86.9269	138.727
ENSG00000250651.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249283.2	0	0	0	0	0	0	0	0	0	0
ENSG00000164037.12	0.0141812	1.51145E-35	1.10152E-42	0.00111912	0.000608849	3.29994E-47	9.42746E-05	0.000201205	2.84593E-74	0.469612
ENSG00000252460.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251577.1	0.00371599	0.000338215	0.00094013	0	0	0	2.11473E-08	0.00391838	0	0
ENSG00000251571.1	0.0869021	0	0	0	0	0	0	0	0	0
ENSG00000250920.1	0.0394956	0.0426942	0.0283581	0	0	0	0.106436	0	0	0
ENSG00000169836.4	0.0284684	3.18691E-08	1.41159E-08	0.00181895	0	0	0.000287126	2.5153E-08	0.000161811	0.000145787
ENSG00000249614.1	0.00423063	0	0	0	0	0.00368619	0.000453235	0	0	0
ENSG00000109332.15	99.9681	70.4157	402.26	244.688	182.958	228.173	180.139	237.255	150.996	201.157
ENSG00000252739.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238948.1	0	0	0	0	0	0	0	0	0	0
ENSG00000246560.2	0.0345115	0	0	0	0	0	0	0	0	0
ENSG00000164038.10	0.0120807	0.764357	40.7119	3.52526	2.78388E-13	1.16744E-11	0.241035	2.2515E-15	21.122	14.5113
ENSG00000164039.10	0	0	15.9089	0.678474	25.9954	24.5076	23.1258	47.7628	0.539868	10.9596
ENSG00000251170.1	0.00704104	0	0	0	0.000598456	0	0.000202877	0.0012832	0.000319396	0.00107912
ENSG00000215999.2	0	0	0	0	0	0	0	0	0	0
ENSG00000251259.1	21.6387	13.9519	22.9862	27.0402	24.7147	17.511	20.4051	23.2735	23.9148	19.0557
ENSG00000243383.2	0	0	0	0	0	0	0	0	0	0
ENSG00000249264.1	0.821381	1.04785	0.896441	0.774374	0.781945	0.996604	1.67146	0.777192	0.426663	1.05666
ENSG00000216425.4	0	0	0	0	0	0	0	0	0	0
ENSG00000168769.8	0.197149	0	0.435439	0.00117213	0.103931	0.680069	0.0254558	0.0287827	0	5.35622
ENSG00000251586.1	0	0	0	0.021897	0	0	0	0	0	0
ENSG00000250922.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250522.1	0.0133171	0	0	0	0	0	0	0	0	0
ENSG00000164032.7	2363	1740.7	2508.08	1943.41	2210.94	2177.1	2260.76	2193.24	2434.67	2472.74
ENSG00000250403.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248820.2	0	0	0	0	0	0	0	0	0	0
ENSG00000222196.2	0	0	0	0	0	0	0	0	0	0
ENSG00000145358.2	0	0	0	0	0	0	0	0	0	0
ENSG00000245322.2	0.00600254	0.00313437	0.00121472	0.00553503	0.000636952	0.00243186	7.85973E-05	0.00247532	0.000860434	0.00098882
ENSG00000249710.1	0.0102735	0	0	0	0	0	0	0	0	0
ENSG00000138777.15	48.6399	108.918	39.5344	285.911	42.4045	121.695	382.011	87.8616	39.1395	80.4877
ENSG00000200917.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250298.1	0.0185444	0	0	0	0	0	0	0	0	0
ENSG00000222333.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248915.2	0	0	0	0	0	0	0	0	0	0
ENSG00000249613.1	0.00810861	0	0	0	0	0	0	0	0	0
ENSG00000252470.1	0	0	0	0	0	0	0	0	0	0
ENSG00000145348.12	16.3393	121.483	14.0722	0.000915365	0.0417881	0.00202782	0.0774724	9.5666	0.00062846	0
ENSG00000164022.12	17.9311	0.420991	3.30332	18.5094	0.198762	86.8453	5.29436	31.7347	38.6653	42.6695
ENSG00000138801.4	20.2917	0	18.9592	0.059963	32.7374	22.5589	0.000572067	16.7349	2.9168	41.0802
ENSG00000168772.9	0	7.12148	0	0	0	0	12.8139	0	0.17956	0
ENSG00000248242.1	0.00985403	0.000433969	0.000614339	0.00133226	0.000587547	0.00239379	0.00105652	0.00107607	0.000115182	0.000310471
ENSG00000244470.2	0	0	0	0	0	0	0	0	0	0
ENSG00000251473.2	0	0	0	0	0	0	0	0	0	0
ENSG00000272082.1	0	0	0	0	0	0	0	0	0	0
ENSG00000245384.1	0.00425201	0.0012233	0.000471499	0.00106551	4.38613E-05	0.0091342	3.06336E-17	2.27548E-08	0.000837609	5.72075E-07
ENSG00000250670.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248373.1	0.00472795	0	0	1.39485E-08	0.000508329	0.000996569	0.000291623	9.04098E-05	0	0
ENSG00000251906.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252136.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138796.11	0.00351148	52.7325	9.65188	9.53218	18.9344	27.7597	13.8426	0.648629	8.86906	41.8222
ENSG00000155011.4	0.00944863	0.00073636	0.000495289	0.000769614	0.000573219	0.000828747	0.000256829	0.00218343	0.00166055	0.000366926
ENSG00000252566.1	0	0	0	0	0	0	0	0	0	0
ENSG00000213522.4	0	0	0	0	0	0	0	0	0	0
ENSG00000251081.1	0.0114547	0	0	0	0	0	0	0	0	0
ENSG00000239939.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250485.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234492.4	0.00387152	0	0	0	0	0	0	0	0	0
ENSG00000266046.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236699.4	0.0304707	1.7815E-184	2.56869E-185	1.27949E-139	0	0	1.46453E-106	6.4042E-254	0	1.303E-114
ENSG00000249885.1	0	0	0	0	0	0	0.000614467	0	0	0
ENSG00000138780.10	0.372318	7.46482E-23	0.0334797	6.43111E-24	3.71945	26.0766	0.0163027	9.00197	39.6673	0
ENSG00000168743.8	0.13966	0	0	39.7339	0	0	0	13.6742	0	0
ENSG00000248778.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138785.10	0.00142186	48.2384	0.0871126	32.5015	2.34917	0.000265769	135.957	6.36585	10.3598	0.133049
ENSG00000251175.1	0.00546798	0	0	0.428785	0	5.51349	0	0	0	0
ENSG00000250740.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249635.1	0.0167855	0	0	0	0	0	0	0	0	0
ENSG00000164089.4	0.00764409	19.6312	0	0	0	0	0.0347848	0	0	0
ENSG00000138795.5	0.26104	0	0	2.53909	0.174108	2.35915	26.1715	1.58252E-45	17.186	11.8604
ENSG00000232021.2	0.0106964	0	0.000665037	0	0	9.95444E-238	0	52.7009	0.00048521	0
ENSG00000249257.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250185.2	0	0	0	0	0	0	0	0	0	0
ENSG00000265522.1	0	0	0	0	0	0	0	0	0	0
ENSG00000198856.8	216.998	250.945	65.9527	341.838	164.451	192.625	209.207	109.873	245.162	72.3618
ENSG00000206601.1	0	0	0	0	0	0	0	0	0	0
ENSG00000246774.1	0.0123488	0	0	0	0	0	0	0	0	0
ENSG00000249465.1	0.80144	0.25616	0	0	0	0	0.232981	0	0	0
ENSG00000109475.12	772.511	756.961	1025.45	1221.83	787.071	648.129	768.045	982.506	1019.03	1077.61
ENSG00000164023.10	12.9569	40.3442	0.0215431	5.34932	3.41639	4.01862	1.53244	0.0683939	94.0631	0.00107872
ENSG00000155016.13	0.0533779	0	0	0	0	0.17473	60.2625	0	0.0599574	0.0676404
ENSG00000245293.2	0.0140401	7.97931E-12	1.95798E-11	0.00682841	9.89722E-05	0.00132501	1.19119E-28	6.21015E-11	4.09731E-118	4.79643E-37
ENSG00000222691.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249604.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249965.2	0	0	0	0	0	0	0	0	0	0
ENSG00000225094.3	0	0.187352	0	0	0	0	0	0	0.0944298	0
ENSG00000123739.6	0.167749	15.441	1.60905	0	56.9563	16.0591	27.0427	35.164	8.03665	19.7062
ENSG00000272795.1	0	0	0	0	0	0	0	0	0	0
ENSG00000205403.8	0.00777841	0	0	0.00121753	0	0	0.00101149	0	0.00282274	0.000317916
ENSG00000109534.12	0.0176714	0	0	0	0.421337	3.01682	0.244435	1.95852	25.9455	10.9981
ENSG00000180245.4	0.0194015	0	0	0	0	0	0	0	0	0
ENSG00000183423.7	0.0133035	0	0	0	0.0388821	0	0	0	0	0
ENSG00000249681.2	0	0	0	0	0	0	0	0	0	0
ENSG00000188517.10	0.00649108	0	0.000258396	0.000151636	0	2.16481E-05	0.000230951	0	0	0
ENSG00000166530.7	0	0	0	0	0	0	0	0	0	0
ENSG00000250594.2	0	0	0	0	0	0	0	0	0	0
ENSG00000138798.7	0.0080082	0	0.00128163	0.00150415	0	0.00139559	0	0	0	0
ENSG00000207260.1	0	0	0	0	0	0	0	0	0	0
ENSG00000212160.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250304.2	0	0	0	0	0	0	0	0	0	0
ENSG00000247950.2	0.00368842	0	0	0	0	0	0	0	0	0
ENSG00000243227.2	0	0	0	0	0	0	0	0	0	0
ENSG00000138802.7	25.6876	0	1.94593	2.59004	1.35974	0.00129451	2.57485	0.0278296	10.9981	28.0783
ENSG00000207988.1	0	0	0	0	0	0	0	0	0	0
ENSG00000170522.5	6.57998	42.822	9.19134	11.7489	28.1098	1.59569	9.28379	14.4027	0.303487	0.34237
ENSG00000263940.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248200.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250103.1	0.0161193	0	0	0	0	0	0	0	0	0
ENSG00000249519.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251808.1	0	0	0	0	0	0	0	0	0	0
ENSG00000005059.11	29.2386	50.6467	0.16166	0.0292313	58.5412	23.1613	31.6637	0.0869315	7.67745	36.5562
ENSG00000248785.1	22.07	57.435	59.8551	24.3707	50.06	19.0519	42.0421	26.4639	8.9871	101.197
ENSG00000273447.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138794.5	0	0	140.383	0	3.87825	114.766	0.00421153	60.9819	82.6402	0
ENSG00000215961.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251483.2	0	0	0	0	0	0	0	0	0	0
ENSG00000251312.2	0	0	0	0	0	0	0	0	0	0
ENSG00000200963.1	0	0	0	0	0	0	0	0	0	0
ENSG00000164093.11	6.45613	28.9043	2.77049	0	12.0211	0	76.9003	69.1619	15.6872	0.169112
ENSG00000241722.2	0	0	0	0	0	0	0	0	0	0
ENSG00000248656.1	0	0	0	0	0	0	0	0	0	0
ENSG00000240459.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250307.2	0	0	0	0	0	0	0	0	0	0
ENSG00000260526.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138792.5	0.0065328	1.94227	0.000208405	0.00250963	4.16704E-05	0.360617	0.000375524	0.00529996	0.00396297	0.0011396
ENSG00000251046.2	0	0	0	0	0	0	0	0	0	0
ENSG00000251464.2	0	0	0	0	0	0	0	0	0	0
ENSG00000199894.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250511.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272567.1	0	0	0	0	0	0	0	0	0	0
ENSG00000222306.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248697.1	0	0	0	0.0923248	0.399212	0	0	0	0.106695	0
ENSG00000138660.7	3.39162	5.15158	22.6994	87.3056	0	0	0.158194	2.5879	6.49836	4.46693
ENSG00000174749.5	8.66048	0	2.90837	0	0	1.10093	8.05277	2.06723	0	0.404926
ENSG00000243280.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250855.1	0.00430977	0	0	0	0	0	0	0	0	0
ENSG00000250556.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248432.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249815.1	0.00980472	0.00121168	0.000316173	0.000971552	0.000653385	0.00108935	0.000344712	0.00128352	0.000569018	0.00241449
ENSG00000220924.4	0	0	0	0	0	0	0	0	0	0
ENSG00000241002.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250046.3	0	0	0	0	0.00798324	0	0	0	0	0
ENSG00000248633.1	0	0	0	0	0	0	0	0	0	0
ENSG00000202536.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250500.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241741.1	294.359	265.212	321.071	322.98	267.636	258.369	318.433	237.852	256.835	293.843
ENSG00000239279.2	0	0	0	0	0	0	0	0	0	0
ENSG00000206820.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250229.1	0	0	0	0	0	0	0	0	0	0
ENSG00000145365.10	79.8217	0	2.4724	0	0.0826783	7.10359	0	0.0344307	0	0
ENSG00000073331.13	0.00708558	0	0	0	18.6992	0	0.0605118	30.4177	1.38328	5.62002
ENSG00000251441.2	0	0	0	0	0	0	0	0	0	0
ENSG00000248716.2	0	0	0	0	0	0	0	0	0	0
ENSG00000180801.11	1.11494	0	0	0.0779273	0	14.9101	0	0.0610433	0	4.06126
ENSG00000249304.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250215.1	0	0	0.116511	0.408491	0.489548	0	0.0566078	0	0	0
ENSG00000240637.2	0	0	0	0	0	0	0	0	0	0
ENSG00000174607.6	0.00499158	7.90556	0	0	17.0143	0	0	0.00016904	0	0
ENSG00000207931.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251308.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250693.2	0	0	0	0	0	0	0	0	0	0
ENSG00000248488.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250363.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138653.5	0.00564972	0	0	0.000478157	6.68217E-05	0	0	3.61702E-05	0	0
ENSG00000145349.12	0.282711	6.10227	21.7148	0	0.0640783	4.52098	0.0122678	0.110639	17.7756	60.6521
ENSG00000270394.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250272.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248139.2	0	0	0	0	0	0	0	0	0	0
ENSG00000213493.3	0	0.188959	0	0	0.178205	0.452672	0	0	0	0
ENSG00000250791.1	0.00621707	0	0	0	0	0	0	0	0	0.00762381
ENSG00000201752.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271053.1	0	0	0	0	0	0	0	0	0	0
ENSG00000174599.4	0	27.2502	0	0	0	0	0	0	0	0.109856
ENSG00000223605.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248173.1	0.0119785	0	0	0.000756197	0.000143998	0	1.18012E-05	2.75803E-05	0	0.00103859
ENSG00000250442.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249259.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250627.2	0	0	0	0	0	0	0	0	0	0
ENSG00000237684.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229565.1	0.00449752	0	0	0	0	0	0	0	0	0
ENSG00000224932.1	0.00693386	0	0	0	0	0	0	0	0	0
ENSG00000228358.1	0	0	0	0	0	0	0	0	0	0
ENSG00000269893.2	63.4276	24.682	24.9029	123.755	63.7558	28.2075	12.7831	63.3976	86.9114	15.5262
ENSG00000164099.3	0.00436688	0	0	0	0	0	0	0	0.0757006	0
ENSG00000230671.2	0	0	0	0	0	0	0	0	0	0
ENSG00000164100.7	0.0597783	0	0.000565219	0.000884498	0	0.000205186	0.000275553	0.000353359	0	0
ENSG00000251463.2	0	0	0	0	0	0	0	0	0	0
ENSG00000154608.9	1.55061	0.0332229	0.0370634	0.00214333	0.564983	0	0.00902598	0.0196173	0	0.000247239
ENSG00000260404.2	0.00625357	0	0.00761589	0.0249591	8.11195	0.00165808	0.0363137	0.00220787	0	0.359781
ENSG00000223225.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225892.3	0	0	0	32.2971	20.4372	0.42903	0.209454	0.11929	0	1.52589E-07
ENSG00000236922.5	0.00957384	0.000978624	8.95406E-35	0.000571098	1.92277E-49	0.000914793	0.000102797	0.00037385	1.11186E-38	7.71882E-94
ENSG00000213492.2	17.0481	5.17555	3.90952	3.03228	0.139719	16.2146	7.83075	3.16768	15.7596	5.97916
ENSG00000248213.2	0	0	0	0	0	0	0	0	0	0
ENSG00000251155.2	0	0	0	0	0	0	0	0	0	0
ENSG00000145388.10	0.0106485	0	2.19752	3.97046	0	27.6554	0.106108	73.7257	0.110976	0
ENSG00000249356.1	0	0	0.175859	0	0	0	0	0	0	0
ENSG00000145362.12	1.67897	0.00404096	0.583568	0.00434653	0.00277087	0.00330573	0.00165015	3.91717	0.00310839	0.00401304
ENSG00000234841.3	0	0	0	1.12737	0	0	0	0	0	0
ENSG00000251126.2	0	0	0	0	0	0	0	0	0	0
ENSG00000228814.4	0	0	0	0	0	0	0	0	0	0
ENSG00000248152.1	1.20868E-20	0	0.0294789	0	0	0	2.70561E-21	0	0	0
ENSG00000249373.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196656.6	1001.4	1277.17	1028.24	1174.87	851.332	1117.22	837.325	1320.57	1516.37	1592.18
ENSG00000172399.5	0.00306755	0	0	0	0	0	0	0	0	0
ENSG00000178403.3	0	0	0	0	0	0	0	0	0	0
ENSG00000248439.2	0	0	0	0	0	0	0	0	0	0
ENSG00000138658.11	23.311	0	0	0.146759	0.0701529	23.506	0.0599402	3.67934	24.8577	0.188319
ENSG00000249532.2	0.408489	9.95915E-233	1.74596E-299	1.68392E-234	2.24265E-212	9.65494E-125	0	2.43703E-164	2.87096	1.43414E-259
ENSG00000199169.1	0	0	0	0	0	0	0	0	0	0
ENSG00000199145.1	0	0	0	0	0	0	0	0	0	0
ENSG00000207927.1	0	0	0	0	0	0	0	0	0	0
ENSG00000199102.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249509.1	0.0117913	0	0	5.70056E-227	0	0.00442547	0	0	1.86031E-242	0
ENSG00000250966.2	46.8286	44.0054	35.492	57.0769	45.9788	36.3085	61.8075	50.4565	69.6108	53.8212
ENSG00000174720.11	247.507	68.7034	7.09231	13.6669	169.184	17.2306	44.4007	39.1122	81.246	18.7585
ENSG00000164096.10	171.768	69.2742	84.7063	70.0998	141.455	103.671	40.9915	100.019	48.8858	47.7469
ENSG00000145384.3	0	0	0	0	0	0	0	0	0	0
ENSG00000172403.6	0.0073784	0	0	6.66266E-05	0	0	0	0	0.0010041	0
ENSG00000249002.2	0	0	0	0	0	0	0	0	0	0
ENSG00000249244.1	0.0486694	0	0	0	0	0	0	0	0	0
ENSG00000260091.1	0	0	0	1.12082	0	0	0	0	0	0
ENSG00000223208.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248280.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250412.1	0.0109101	0	0.000582083	0	0.000412113	0.00739259	0	0.0108397	0	4.37463
ENSG00000201186.1	0	0	0	0	0	0	0	0	0	0
ENSG00000178636.4	0.000735381	0.00105747	0	0	0	0	0	0	0	0
ENSG00000145390.7	13.1017	0.509122	6.50478	0.127984	23.2528	12.9057	4.00936	22.0602	7.79816	20.7415
ENSG00000250772.1	0.0306269	0	0	0	0	0	0	0	0	0
ENSG00000253825.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250183.2	1.4897E-05	2.21771E-05	0	1.36655E-05	1.01319E-05	1.30711E-05	5.85871E-06	1.23717E-05	1.65975E-05	1.86966E-05
ENSG00000250392.2	0.0353924	0.0140906	0	0.0197702	0.00367697	0.00938973	0.000941579	0.0179345	0.013617	0.00335844
ENSG00000200553.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249409.1	0	0.0265556	0	0.0059637	0.00407992	0.0040184	0.00234227	0.0768574	0.00301557	0
ENSG00000173376.9	0.0170893	0	0	0	0	0	0	0	0	0
ENSG00000223006.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250344.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271302.1	0	0	0	0	0	0	0	0	0	0
ENSG00000150961.10	58.011	17.1994	0.00164843	0.125352	3.5713	82.3214	13.2885	29.0797	16.7533	0.0016839
ENSG00000207148.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138738.6	0.00478726	0.00059234	36.3929	0.19913	2.88935	0.0448665	25.3278	0.00133385	17.0213	5.92652
ENSG00000251609.2	0	0	0	0	0	0	0.0359754	0	0	0
ENSG00000212359.1	0	0	0	0	0	0	0	0	0	0
ENSG00000264927.1	0	0	0	0	0	0	0	0	0	0
ENSG00000050730.11	0.0033144	0	0	0	0	0	0	0	0	0
ENSG00000252183.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224062.4	0	0	0	0	0	0	0	0	0	0
ENSG00000186867.6	4.19898E-10	3.2995E-10	0	0	0	0	2.67436	7.92475E-11	0	10.1361
ENSG00000213480.3	1.0261	0.681215	0	0	0	0	0	0.203678	0	0
ENSG00000164111.10	1.56108	45.1706	30.7728	110.291	0	100.794	5.22085	13.7853	51.4663	41.7666
ENSG00000164112.8	0.105113	0	0	0	0	0	0	13.374	0.114385	0
ENSG00000226757.1	0	0	0	0	0	0	0	0	0	0
ENSG00000245958.2	42.3442	1.04082	0.0759808	0.704158	0	0.983087	5.3472	0.0205412	86.8061	0
ENSG00000250950.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221245.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138735.11	7.45148	1.66949E-30	0	8.17493E-08	5.60775	0.000782947	0	0.00301432	17.8643	0
ENSG00000261501.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237868.1	0	0	0	0	11.2364	0	0	0	0	0
ENSG00000241037.2	0	0	0	0	0	0	0	0	0	0
ENSG00000138741.6	0.00876243	0	37.2473	0	0.150735	0	0.0298754	0	0.000264987	0
ENSG00000138686.5	0.143371	1.38314	0.268348	4.31815	0.22227	25.4541	36.192	5.18672	10.0168	47.4851
ENSG00000164109.9	180.436	424.443	34.6216	371.006	176.175	194.887	145.528	138.758	189.994	358.617
ENSG00000250219.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250938.1	0.00918416	0.000391912	0	0	2.57391E-05	9.89607E-05	0.000132895	0.000128177	0	0
ENSG00000225665.3	0	0	0	0	0	0	0	0	0	0
ENSG00000109471.4	0	0	0	0	0	0	0	0	0	0
ENSG00000224786.1	0	1.00367	0	0	4.21893	0	0	0	0	4.36621
ENSG00000181004.5	0.0132328	0	0	0.0497459	0	0	0	0	0	0
ENSG00000164113.6	0.00941529	0	0	0	0	0	0	0	0	0
ENSG00000244083.1	0	0	0	0	0	0	0	0	0	0
ENSG00000138684.3	0.0103646	0	0	0	0	0	0	0	0	0
ENSG00000227145.1	0.00915192	0.00108836	0.00462327	0.000710815	0.00154389	0.00247297	0.000949058	0.0102267	0.00123599	0
ENSG00000138688.11	0.00601228	6.96808	0.0501732	0	0	6.57193	1.12637	0.337723	0.392237	1.54882
ENSG00000164056.6	0.206331	2.81975	0	0.0709601	2.14989	2.34668	0	0	0	4.756
ENSG00000249125.1	0.0107682	0	0	0	0	0	0	0	0	0
ENSG00000251526.1	9.90856E-07	0	0	0	0	0	0	0	0	0
ENSG00000250484.2	0	0	0	0	0	0	0	0	0	0
ENSG00000123737.8	83.8016	23.9607	66.4084	15.755	9.82348	25.4945	71.5651	77.9942	4.55481	0.948202
